category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkdin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two,facebook_Url,linkdin_Url,twitter_Url,phone_no_1.1,linkedin_url
Shopping,Electronics & Appliances,Rajupalam,Sonovision,"2Q4W+W5H, Jawaharlal Nehru Rd","2Q4W+W5H, Jawaharlal Nehru Rd, opposite Sonovision, Gandhipuram, Rajamahendravaram, Andhra Pradesh 533103",,,sonovision.in,,Andhra Pradesh,India,,,,4.0,,,,,533103.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Nani Electronics and Home Appliances,"Telaprolu, Andhra Pradesh 521109","Telaprolu, Andhra Pradesh 521109",,,,,Andhra Pradesh,India,,,,5.0,,,,,521109.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sree Surya Enterprises,"Telaprolu, Andhra Pradesh 521109","Telaprolu, Andhra Pradesh 521109",,,,,Andhra Pradesh,India,,,,5.0,,,,,521109.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Ganesh Computers sales & service,"Opp:citizen times Old bustand, Kadapa - Tirupati Rd","Opp:citizen times Old bustand, Kadapa - Tirupati Rd, Rajampet, Andhra Pradesh 516115",091600 51801,,,,Andhra Pradesh,India,,,,4.5,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,JSK TECHNOLOGIES,"Opp:citizen times Old bustand, Kadapa - Tirupati Rd","Opp:citizen times Old bustand, Kadapa - Tirupati Rd, Rajampet, Andhra Pradesh 516115",091600 51801,,,,Andhra Pradesh,India,,,,4.5,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Sai electronics Doragari Complex,"Samalkota Rd, Kirlampudi","Samalkota Rd, Kirlampudi, Andhra Pradesh 533431",098496 92236,,,,Andhra Pradesh,India,,,,3.4,,,,,533431.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,LATHA DIGITALS STUDIO & VIDEO,"Samalkota Rd, Kirlampudi","Samalkota Rd, Kirlampudi, Andhra Pradesh 533431",098496 92236,,,,Andhra Pradesh,India,,,,3.4,,,,,533431.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Gowtham electricals & hardwares,"7497+PC8, Nandalur","7497+PC8, Nandalur, Andhra Pradesh 516150",098852 52490,,,,Andhra Pradesh,India,,,,5.0,,,,,516150.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,WHY NOT,"8-917/6, ADILAKSHMI NAGAR","8-917/6, ADILAKSHMI NAGAR, Ravulapalem, Andhra Pradesh 533238",081428 22448,,,,Andhra Pradesh,India,,,,4.0,,,,,533238.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,SRI SRINIVASA ENTERPRISES,"328V+JX6, near Vinayaka Temple","328V+JX6, near Vinayaka Temple, Anuru Kotturu, Surampalem, Andhra Pradesh 533437",094945 49920,,,,Andhra Pradesh,India,,,,3.6,,,,,533437.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Ramchandra pallem,"HJPV+CPJ, MDR106","HJPV+CPJ, MDR106, Ramachandrapalem, Andhra Pradesh 531117",,,,,Andhra Pradesh,India,,,,4.4,,,,,531117.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Bhavani Electricals H/w S,"HJPV+CPJ, MDR106","HJPV+CPJ, MDR106, Ramachandrapalem, Andhra Pradesh 531117",,,,,Andhra Pradesh,India,,,,4.4,,,,,531117.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Vasavi Sairam Enterpriese,"7WV2+M24, durga colony opp high school kotha palli gokavaram mandal","7WV2+M24, durga colony opp high school kotha palli gokavaram mandal, Andhra Pradesh 533285",,,,,Andhra Pradesh,India,,,,4.3,,,,,533285.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Baba Electronics,"billa vari street, Amalapuram","billa vari street, Amalapuram, Edarapalle, Andhra Pradesh 533201",099899 68699,,,,Andhra Pradesh,India,,,,4.5,,,,,533201.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sivakarthikeya Computers & Mobiles,"billa vari street, Amalapuram","billa vari street, Amalapuram, Edarapalle, Andhra Pradesh 533201",099899 68699,,,,Andhra Pradesh,India,,,,4.5,,,,,533201.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Ahmad,"6526+G23, NH 716","6526+G23, NH 716, Usman Nagar, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,LG Best Shop - D.G.ELECTRONICS,"6526+G23, NH 716","6526+G23, NH 716, Usman Nagar, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Mobile Shop,"55V6+WRH, Rajampet R S Rd","55V6+WRH, Rajampet R S Rd, Sainagar, Rajampet, Andhra Pradesh 516115",091600 87977,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,subbu infotech,"55V6+WRH, Rajampet R S Rd","55V6+WRH, Rajampet R S Rd, Sainagar, Rajampet, Andhra Pradesh 516115",091600 87977,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,RAVI ELECTRONICS & HOMENEEDS,"2-34, Tatipaka","2-34, Tatipaka, Andhra Pradesh 533249",099514 66277,,,,Andhra Pradesh,India,,,,4.1,,,,,533249.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,SLS ELECTRICALS,"2-34, Tatipaka","2-34, Tatipaka, Andhra Pradesh 533249",099514 66277,,,,Andhra Pradesh,India,,,,4.1,,,,,533249.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,tejasri refrigerators,"Main Rd, near andrabank madaras","Main Rd, near andrabank madaras, Sainagar, Rajampet, Andhra Pradesh 516115",063014 99983,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Padma Electronics,"Main Rd, near andrabank madaras","Main Rd, near andrabank madaras, Sainagar, Rajampet, Andhra Pradesh 516115",063014 99983,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Bajaj Electronics,"Ward No-06, Survey No-921/1 Door No. 6","Ward No-06, Survey No-921/1 Door No. 6, 1021 & 6-1021/A, YBN Palli Rd, Rajampet, Andhra Pradesh 516115",070751 76982,,bajajelectronics.com,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Electrical Shop,"MIG-2-109, Rajeev Nagar","MIG-2-109, Rajeev Nagar, Kurmannapalem, Visakhapatnam, Andhra Pradesh 530046",,,,,Andhra Pradesh,India,,,,5.0,,,,,530046.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,RR SNEHA ELECTRONICS,"55V7+M5H, MDR17","55V7+M5H, MDR17, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Lakshmi Narashima Rewinding Works,"55V7+M5H, MDR17","55V7+M5H, MDR17, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Venkateswara Mobile Solutions,"Main road, Chitvel","Main road, Chitvel, Andhra Pradesh 516104",,,,,Andhra Pradesh,India,,,,5.0,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Rajasekhara Chapalamadugu -JioMart Digital Partner,"Y.S.R, Y.S.R","Y.S.R, Y.S.R, 7/82-H-6-E, Balijapalli Rd, Andhra Pradesh 516126",070136 03738,,,,Andhra Pradesh,India,,,,,,,,,516126.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Prakash Electronics,"3shop, Penagalur Rd","3shop, Penagalur Rd, Andhra Pradesh 516104",095735 23120,,,,Andhra Pradesh,India,,,,,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sree Rama Electrica,"Esukapalli road, K","Esukapalli road, K, Boyanapalli, Andhra Pradesh 516126",093476 86979,,,,Andhra Pradesh,India,,,,,,,,,516126.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Chagala DHANA,"66RJ+9XX, Ananthampalli Road","66RJ+9XX, Ananthampalli Road, Nallapureddy Palli, Andhra Pradesh 516128",,,,,Andhra Pradesh,India,,,,,,,,,516128.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Samsung SmartPlaza Sri Sai Home Needs,"Injam Complex, YBN Palli Rd","Injam Complex, YBN Palli Rd, near EENADU Digital Studio and Video, Rajampet, Andhra Pradesh 516115",080082 22344,,,,Andhra Pradesh,India,,,,2.8,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Malli Mechnicals,"77VC+G25, Sathupalli","77VC+G25, Sathupalli, Etimarpuram, Andhra Pradesh 516127",,,,,Andhra Pradesh,India,,,,2.0,,,,,516127.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Ramesh Suppliers,"Main Road, Pullampet","Main Road, Pullampet, Andhra Pradesh 516107",094402 55719,,,,Andhra Pradesh,India,,,,2.7,,,,,516107.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri sai Electronics,"SH 225, Ambajipeta","SH 225, Ambajipeta, Machavaram, Andhra Pradesh 533214",,,,,Andhra Pradesh,India,,,,4.0,,,,,533214.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sadha Siva Enterprises,"Venkataraju Palli, Koduru","Venkataraju Palli, Koduru, Andhra Pradesh 516110",096662 00958,,,,Andhra Pradesh,India,,,,4.8,,,,,516110.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,MUBHARAK DTH AND AIR FIBER,"58CJ+HPR, Chitvel","58CJ+HPR, Chitvel, Andhra Pradesh 516104",,,,,Andhra Pradesh,India,,,,3.0,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - GHODBUNDER,"58CJ+HPR, Chitvel","58CJ+HPR, Chitvel, Andhra Pradesh 516104",,,,,Andhra Pradesh,India,,,,3.0,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Sai Srinivasa Traders,"55V7+89F, Rajampet","55V7+89F, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Raju Cool Drinks,"55HJ+PQH, Utukuru","55HJ+PQH, Utukuru, Andhra Pradesh 516126",099127 50333,,,,Andhra Pradesh,India,,,,4.7,,,,,516126.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Shah Electronics,"55HJ+PQH, Utukuru","55HJ+PQH, Utukuru, Andhra Pradesh 516126",099127 50333,,,,Andhra Pradesh,India,,,,4.7,,,,,516126.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sreenivas Electronic,"D.Hirehal, Andhra Pradesh 515872","D.Hirehal, Andhra Pradesh 515872",,,,,Andhra Pradesh,India,,,,,,,,,515872.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,MSR Electonics and mobiles furnitures,"588R+X3Q, Chitvel Koduru Rd","588R+X3Q, Chitvel Koduru Rd, Chitvel, Andhra Pradesh 516104",,,,,Andhra Pradesh,India,,,,2.8,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,LAHARI ELECTRONICS,"Chilakapalem, Andhra Pradesh 532001","Chilakapalem, Andhra Pradesh 532001",097033 53994,,,,Andhra Pradesh,India,,,,,,,,,532001.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,PAVAN ELECTRICAL AND HARDWARE,"Main road, near by Y.S.R","Main road, near by Y.S.R, Chitvel, Andhra Pradesh 516104",,,,,Andhra Pradesh,India,,,,,,,,,516104.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Tech-Hub Computers & Security Solutions,"YBN Palli Rd, Rajampet","YBN Palli Rd, Rajampet, Andhra Pradesh 516115",099086 15618,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Al-Haram Refrigeration&Air-conditioning,"4/424-A Gaddi street, Main Rd","4/424-A Gaddi street, Main Rd, opp. head post office, Rajampet, Andhra Pradesh 516115",098497 61600,,,,Andhra Pradesh,India,,,,3.9,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,POOJA ELECTRICAL &SANITARY,"4MG7+5P4, Tallapudi","4MG7+5P4, Tallapudi, Andhra Pradesh 534341",090009 11893,,,,Andhra Pradesh,India,,,,4.0,,,,,534341.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,BHARATH INTERNET CAFE XEROX & COLOUR XEROX,"Highway, main Road","Highway, main Road, opposite Indian Oil petrol bunk, Obullapalli, Chinna Orampadu, Andhra Pradesh 516108",081869 49705,,,,Andhra Pradesh,India,,,,,,,,,516108.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Ramdev electrical,"SH 34, old busstand","SH 34, old busstand, Sainagar, Rajampet, Andhra Pradesh 516115",080741 32370,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Ramana Mobiles & Stationery,"Mummidivaram, Andhra Pradesh 533216","Mummidivaram, Andhra Pradesh 533216",098660 20963,,,,Andhra Pradesh,India,,,,4.0,,,,,533216.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Croma - Kalyan West,"Gurudev Darshan Building, Gaikar Pada","Gurudev Darshan Building, Gaikar Pada, near Adharwadi, Sambhaji Nagar, Adharwadi, Circle, Thane, Kalyan, Maharashtra 421301",075067 16516,,store.croma.com,,Andhra Pradesh,India,,,,4.8,,,,,421301.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,FOCUS NEXT ( Computer | Laptop | Printer & CCTV Camera Shop In Kadapa),"| Ground, Apsara","| Ground, Apsara, D.No: 42/108 SVR Complex, Theatre Road, near HDFC bank, Kadapa, Andhra Pradesh 516002",088866 63002,,focusnext.in,,Andhra Pradesh,India,,,,4.8,,,,,516002.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri vishnu gadgets store,"NH 216, Amalapuram","NH 216, Amalapuram, Andhra Pradesh 533201",095534 55456,,,,Andhra Pradesh,India,,,,5.0,,,,,533201.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Sravani Elecrical Jeneral Stores,"SHOP 1MAIN ROAD, Mummidivaram","SHOP 1MAIN ROAD, Mummidivaram, Andhra Pradesh 533216",099085 19995,,,,Andhra Pradesh,India,,,,,,,,,533216.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri shanmukha sai electronics,"Q6RP+WHG, Seetharampuram","Q6RP+WHG, Seetharampuram, Tallarevu, Sitaramapuram, Andhra Pradesh 533463",,,,,Andhra Pradesh,India,,,,2.0,,,,,533463.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,ABHI ENTERPRISES,"annamyya dst, sai ram street","annamyya dst, sai ram street, Kadapa - Tirupati Rd, Pileru, Rangampalle, Andhra Pradesh 517214",070135 29119,,,,Andhra Pradesh,India,,,,,,,,,517214.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Universal AC Mart,"jagan mohan hospital, YBN Palli Rd","jagan mohan hospital, YBN Palli Rd, opposite rajampet, Rajampet, Andhra Pradesh 516115",099996 22866,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,BNR ELECTRICAL SHOP,"DOR NO 1, 1-1 NEAR MARKET","DOR NO 1, 1-1 NEAR MARKET, Mukkamala - Amalapuram Rd, Pulletikurru, Mukkamala, Andhra Pradesh 533239",075692 19491,,,,Andhra Pradesh,India,,,,3.0,,,,,533239.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Balaji Radio TV Sales and Service,"Ring Rd, next to Victory Bazar","Ring Rd, next to Victory Bazar, Ravulapalem, Andhra Pradesh 533238",098668 51401,,,,Andhra Pradesh,India,,,,5.0,,,,,533238.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - KALYAN KHADAKPADA,"Seasons One, Birla College Road","Seasons One, Birla College Road, West, Khadakpada, Kalyan, Maharashtra 421301",022 6622 7722,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.9,,,,,421301.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,K.M.Electronics,"Shop No.26, A M C Complex","Shop No.26, A M C Complex, Near N. T. R. Complex, 2 Town, Governor Peta, Vijayawada, Andhra Pradesh 520002",0866 257 6246,,,,Andhra Pradesh,India,,,,4.3,,,,,520002.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Anjana Mobiles,"64CP+JFG, Kadapa - Tirupati Rd","64CP+JFG, Kadapa - Tirupati Rd, near Annamacharya college, Boyanapalli, Rajampet, Andhra Pradesh 516126",070756 96158,,,,Andhra Pradesh,India,,,,3.5,,,,,516126.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,RUPESH ELECTRICALS,"Rajampet, Andhra Pradesh 516115","Rajampet, Andhra Pradesh 516115",070133 86656,,,,Andhra Pradesh,India,,,,5.0,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Cement Shop,"road, Kesavaram","road, Kesavaram, Rajamahendravaram, Andhra Pradesh 533124",,,,,Andhra Pradesh,India,,,,2.8,,,,,533124.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,C.V.R ఎలక్ట్రికల్ & ఎలక్ట్రానిక్స్ షాప్ సిరిపురం,"Siripuram, China Sankarlapudi","Siripuram, China Sankarlapudi, Andhra Pradesh 533432",,,,,Andhra Pradesh,India,,,,,,,,,533432.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - BHIWANDI,"Ground Floor, Mahipatrai Chamber","Ground Floor, Mahipatrai Chamber, Kalyan - Bhiwandi Rd, opposite Axis Bank, Nehru Nagar, Punit Sagar Complex, Bhiwandi, Maharashtra 421302",02522 675 400,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.7,,,,,421302.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Vision electronics,"Ground Floor, Mahipatrai Chamber","Ground Floor, Mahipatrai Chamber, Kalyan - Bhiwandi Rd, opposite Axis Bank, Nehru Nagar, Punit Sagar Complex, Bhiwandi, Maharashtra 421302",02522 675 400,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.7,,,,,421302.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Biruda Pullaji,"4125, Main Road","4125, Main Road, Gollapalem, Andhra Pradesh 533468",086888 11555,,,,Andhra Pradesh,India,,,,,,,,,533468.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sri Padmavathi Enterprises,"kamma complex, 2/195H","kamma complex, 2/195H, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Reliance SMART Bazaar,"kamma complex, 2/195H","kamma complex, 2/195H, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,PM electrical,"Rajampeta - Vathalur Rd, Y.B.N Palli","Rajampeta - Vathalur Rd, Y.B.N Palli, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Croma - Shahad,"Rajampeta - Vathalur Rd, Y.B.N Palli","Rajampeta - Vathalur Rd, Y.B.N Palli, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Salim car electronic service,"Muddanur - Kadapa - Renigunta Hwy, Edigapalem","Muddanur - Kadapa - Renigunta Hwy, Edigapalem, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,4.6,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,V V Electronics - Videocon Dth distributor in rajampet,"Muddanur - Kadapa - Renigunta Hwy, Edigapalem","Muddanur - Kadapa - Renigunta Hwy, Edigapalem, Rajampet, Andhra Pradesh 516115",,,,,Andhra Pradesh,India,,,,4.6,,,,,516115.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Chicago Electronics,"32-26-51,","32-26-51, , Allipuram Road, Opp. Geet Sangeet Theatre, near dolhin hotel, Visakhapatnam, Andhra Pradesh 530004",089127 91864,,,,Andhra Pradesh,India,,,,4.2,,,,,530004.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - NAGOLE,"32-26-51,","32-26-51, , Allipuram Road, Opp. Geet Sangeet Theatre, near dolhin hotel, Visakhapatnam, Andhra Pradesh 530004",089127 91864,,,,Andhra Pradesh,India,,,,4.2,,,,,530004.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Govindaraju Electrical Works,"X263+V6Q, Balabhadhrapuram","X263+V6Q, Balabhadhrapuram, Andhra Pradesh 533342",,,,,Andhra Pradesh,India,,,,4.0,,,,,533342.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Bobby cell point,"X263+V6Q, Balabhadhrapuram","X263+V6Q, Balabhadhrapuram, Andhra Pradesh 533342",,,,,Andhra Pradesh,India,,,,4.0,,,,,533342.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Nani Electronics,"7GPP+54, Edatam","7GPP+54, Edatam, Andhra Pradesh 531127",,,,,Andhra Pradesh,India,,,,,,,,,531127.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - THANE (TIP TOP PLAZA),"Mulund Thane Checknaka, Tip Top Plaza","Mulund Thane Checknaka, Tip Top Plaza, LBS Marg, near Mulund, Thane, Mumbai, Maharashtra 400060",022 6171 5555,,stores.vijaysales.com,,Andhra Pradesh,India,,,,,,,,,400060.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Croma - Kalyan East Metro Junction Mall,"Mulund Thane Checknaka, Tip Top Plaza","Mulund Thane Checknaka, Tip Top Plaza, LBS Marg, near Mulund, Thane, Mumbai, Maharashtra 400060",022 6171 5555,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.5,,,,,400060.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - KONDAPUR,"Mulund Thane Checknaka, Tip Top Plaza","Mulund Thane Checknaka, Tip Top Plaza, LBS Marg, near Mulund, Thane, Mumbai, Maharashtra 400060",022 6171 5555,,stores.vijaysales.com,,Andhra Pradesh,India,,,,,,,,,400060.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - NAGARAM,"42, 45 & 54","42, 45 & 54, KothariCentrum, RaviEnclave PN 12/15, 26/28, Kondapur, Hyderabad, Telangana 500084",091549 91659,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.7,,,,,500084.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,Sai Jyothi Enterprises,"42, 45 & 54","42, 45 & 54, KothariCentrum, RaviEnclave PN 12/15, 26/28, Kondapur, Hyderabad, Telangana 500084",091549 91659,,stores.vijaysales.com,,Andhra Pradesh,India,,,,4.7,,,,,500084.0,,,,,,,,,,
Shopping,Electronics & Appliances,Rajupalam,VIJAY SALES - KALYAN (WEST),"9/86, Main Road","9/86, Main Road, Chitvel, Andhra Pradesh 516227",081437 22122,,,,Andhra Pradesh,India,,,,5.0,,,,,516227.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,"Jio Store,Razole","FRHR+GV7, Razole","FRHR+GV7, Razole, Andhra Pradesh 533242",1860 893 3333,,,,Andhra Pradesh,India,,,,3.9,,,,,533242.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,Jitendra Electronics - Ahuja and Studiomaster dealer,"SHOP NO.2, 8/9","SHOP NO.2, 8/9, MAIN ROAD, opposite RTC COMPLEX, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,Jitendra electronics,"no-1canal root, Chintalapalli - Malikinpuram Rd","no-1canal root, Chintalapalli - Malikinpuram Rd, Chintalapalli, Andhra Pradesh 533244",,,,,Andhra Pradesh,India,,,,4.4,,,,,533244.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,HIGH POWER SOLUTIONS,"Dor No 1, 289","Dor No 1, 289, Canal Road, Razole, Andhra Pradesh 533242",070363 14999,,,,Andhra Pradesh,India,,,,5.0,,,,,533242.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,Raju Cell Corner,"Madal Office Razole, National Highway 214","Madal Office Razole, National Highway 214, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.0,,,,,533242.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,SK ELECTRONICS,"SHOP NO.1, 3/3","SHOP NO.1, 3/3, LIC ROAD, Razole, Andhra Pradesh 533242",099493 11314,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,DORABABU WINDING,"SHOP NO.5, RAZOLE MANDAL","SHOP NO.5, RAZOLE MANDAL, 56, Ambica Restaurant Rd, Tatipaka, Andhra Pradesh 533249",099519 12456,,,,Andhra Pradesh,India,,,,5.0,,,,,533249.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,Sri Hanuman Electricals Plumbing And General Stores,"Shop No.1-3/12 Main Road Near Narayana Junior College Sivakodu, Mandal","Shop No.1-3/12 Main Road Near Narayana Junior College Sivakodu, Mandal, Razole, Andhra Pradesh 533244",081063 59046,,,,Andhra Pradesh,India,,,,,,,,,533244.0,,,,,,,,,,
Shopping,Electronics & Appliances,Razole,"LAKSHMI GANAPATHI STUDIO, XEROX, INTERNET.","Dor No 7-564, Enrance","Dor No 7-564, Enrance, B. Savaram, Razole, Andhra Pradesh 533242",079815 07961,,,,Andhra Pradesh,India,,,,5.0,,,,,533242.0,,,,,,,,,,
